JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AC	Journal des achats	0001477	20261224	401000	Fournisseurs	F017	STUDIO COMMUNICATION ONDE	AC12F01724	20261224	Publications numériques - STUDIO COMMUNICATION ONDE	0,00	780,00			20261224		
VE	Journal des ventes	0001478	20261224	411000	Clients	C004	CLIENT MAIRIE DONNEES OUVERTES	VE12D	20261224	Facture CLIENT MAIRIE DONNEES OUVERTES 12/2026 mission=diagnostic_public	31680,00	0,00			20261224		
VE	Journal des ventes	0001478	20261224	706400	Prestations diagnostic ESG data			VE12D	20261224	Facture CLIENT MAIRIE DONNEES OUVERTES 12/2026 mission=diagnostic_public	0,00	25200,00			20261224		
VE	Journal des ventes	0001478	20261224	708500	Ports frais accessoires facturés			VE12D	20261224	Facture CLIENT MAIRIE DONNEES OUVERTES 12/2026 mission=diagnostic_public	0,00	1200,00			20261224		
VE	Journal des ventes	0001478	20261224	445710	TVA collectée			VE12D	20261224	Facture CLIENT MAIRIE DONNEES OUVERTES 12/2026 mission=diagnostic_public	0,00	5280,00			20261224		
AC	Journal des achats	0001479	20261225	623800	Dons courants mécénat local			AC12F01725	20261225	Dons courants mécénat local - STUDIO COMMUNICATION ONDE	900,00	0,00			20261225		
AC	Journal des achats	0001479	20261225	401000	Fournisseurs	F017	STUDIO COMMUNICATION ONDE	AC12F01725	20261225	Dons courants mécénat local - STUDIO COMMUNICATION ONDE	0,00	900,00			20261225		
BQ	Journal de banque	0001480	20261225	401000	Fournisseurs	F004	CLOUD HEXAGONE BAS CARBONE	REGAC12F00407	20261225	Règlement fournisseur AC12F00407	2460,00	0,00			20261225		
BQ	Journal de banque	0001480	20261225	512000	Banque principale			REGAC12F00407	20261225	Règlement fournisseur AC12F00407	0,00	2460,00			20261225		
BQ	Journal de banque	0001481	20261226	401000	Fournisseurs	F004	CLOUD HEXAGONE BAS CARBONE	REGAC12F00408	20261226	Règlement fournisseur AC12F00408	504,00	0,00			20261226		
BQ	Journal de banque	0001481	20261226	512000	Banque principale			REGAC12F00408	20261226	Règlement fournisseur AC12F00408	0,00	504,00			20261226		
AC	Journal des achats	0001482	20261227	615600	Maintenance informatique			AC12F01827	20261227	Maintenance informatique - MAINTENANCE IT OCEANE	540,00	0,00			20261227		
AC	Journal des achats	0001482	20261227	445660	TVA déductible autres biens et services			AC12F01827	20261227	Maintenance informatique - MAINTENANCE IT OCEANE	108,00	0,00			20261227		
AC	Journal des achats	0001482	20261227	401000	Fournisseurs	F018	MAINTENANCE IT OCEANE	AC12F01827	20261227	Maintenance informatique - MAINTENANCE IT OCEANE	0,00	648,00			20261227		
BQ	Journal de banque	0001483	20261227	627800	Frais bancaires			FB12	20261227	Frais bancaires 12/2026	115,00	0,00			20261227		
BQ	Journal de banque	0001483	20261227	512000	Banque principale			FB12	20261227	Frais bancaires 12/2026	0,00	115,00			20261227		
BQ	Journal de banque	0001484	20261227	622500	Rémunérations affacturage			FRAFF12	20261227	Frais affacturage ponctuels 12/2026	260,00	0,00			20261227		
BQ	Journal de banque	0001484	20261227	512000	Banque principale			FRAFF12	20261227	Frais affacturage ponctuels 12/2026	0,00	260,00			20261227		
BQ	Journal de banque	0001485	20261227	401000	Fournisseurs	F022	CYBER SECURITE ATLANTIQUE	REGAC12F02209	20261227	Règlement fournisseur AC12F02209	420,00	0,00			20261227		
BQ	Journal de banque	0001485	20261227	512000	Banque principale			REGAC12F02209	20261227	Règlement fournisseur AC12F02209	0,00	420,00			20261227		
AC	Journal des achats	0001486	20261228	651100	Redevances licences logicielles			AC12F01928	20261228	Licences logicielles - LICENCES LOGICIELLES EUROPE	1050,00	0,00			20261228		
AC	Journal des achats	0001486	20261228	445660	TVA déductible autres biens et services			AC12F01928	20261228	Licences logicielles - LICENCES LOGICIELLES EUROPE	210,00	0,00			20261228		
AC	Journal des achats	0001486	20261228	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	AC12F01928	20261228	Licences logicielles - LICENCES LOGICIELLES EUROPE	0,00	1260,00			20261228		
AC	Journal des achats	0001487	20261228	628500	Abonnements outils collaboratifs			AC12F01928	20261228	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	450,00	0,00			20261228		
AC	Journal des achats	0001487	20261228	445660	TVA déductible autres biens et services			AC12F01928	20261228	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	90,00	0,00			20261228		
AC	Journal des achats	0001487	20261228	401000	Fournisseurs	F019	LICENCES LOGICIELLES EUROPE	AC12F01928	20261228	Abonnements outils collaboratifs - LICENCES LOGICIELLES EUROPE	0,00	540,00			20261228		
AC	Journal des achats	0001488	20261228	604100	Achats études sous-traitance data			AC12F02928	20261228	Sous-traitance études data - SOUS TRAITANT DATA ETHIQUE	4200,00	0,00			20261228		
AC	Journal des achats	0001488	20261228	445660	TVA déductible autres biens et services			AC12F02928	20261228	Sous-traitance études data - SOUS TRAITANT DATA ETHIQUE	840,00	0,00			20261228		
AC	Journal des achats	0001488	20261228	401000	Fournisseurs	F029	SOUS TRAITANT DATA ETHIQUE	AC12F02928	20261228	Sous-traitance études data - SOUS TRAITANT DATA ETHIQUE	0,00	5040,00			20261228		
AC	Journal des achats	0001489	20261228	611000	Sous-traitance générale			AC12F02928	20261228	Sous-traitance générale projet - SOUS TRAITANT DATA ETHIQUE	2500,00	0,00			20261228		
AC	Journal des achats	0001489	20261228	445660	TVA déductible autres biens et services			AC12F02928	20261228	Sous-traitance générale projet - SOUS TRAITANT DATA ETHIQUE	500,00	0,00			20261228		
AC	Journal des achats	0001489	20261228	401000	Fournisseurs	F029	SOUS TRAITANT DATA ETHIQUE	AC12F02928	20261228	Sous-traitance générale projet - SOUS TRAITANT DATA ETHIQUE	0,00	3000,00			20261228		
BQ	Journal de banque	0001490	20261228	164000	Emprunts auprès des établissements de crédit			EMP12	20261228	Échéance emprunt bancaire 12/2026	2300,00	0,00			20261228		
BQ	Journal de banque	0001490	20261228	661100	Intérêts emprunts et dettes			EMP12	20261228	Échéance emprunt bancaire 12/2026	212,00	0,00			20261228		
BQ	Journal de banque	0001490	20261228	512000	Banque principale			EMP12	20261228	Échéance emprunt bancaire 12/2026	0,00	2512,00			20261228		
BQ	Journal de banque	0001491	20261228	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC12F00510	20261228	Règlement fournisseur AC12F00510	396,00	0,00			20261228		
BQ	Journal de banque	0001491	20261228	512000	Banque principale			REGAC12F00510	20261228	Règlement fournisseur AC12F00510	0,00	396,00			20261228		
BQ	Journal de banque	0001492	20261228	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC12F00510	20261228	Règlement fournisseur AC12F00510	340,80	0,00			20261228		
BQ	Journal de banque	0001492	20261228	512000	Banque principale			REGAC12F00510	20261228	Règlement fournisseur AC12F00510	0,00	340,80			20261228		
BQ	Journal de banque	0001493	20261228	401000	Fournisseurs	F005	TELECOM AQUITAINE	REGAC12F00510	20261228	Règlement fournisseur AC12F00510	42,00	0,00			20261228		
BQ	Journal de banque	0001493	20261228	512000	Banque principale			REGAC12F00510	20261228	Règlement fournisseur AC12F00510	0,00	42,00			20261228		
AC	Journal des achats	0001494	20261229	613510	Location vélos et mobilité douce			AC12F02529	20261229	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	360,00	0,00			20261229		
AC	Journal des achats	0001494	20261229	445660	TVA déductible autres biens et services			AC12F02529	20261229	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	72,00	0,00			20261229		
AC	Journal des achats	0001494	20261229	401000	Fournisseurs	F025	COOPERATIVE VELOS ENTREPRISE	AC12F02529	20261229	Location vélos entreprise - COOPERATIVE VELOS ENTREPRISE velos=6	0,00	432,00			20261229		
AC	Journal des achats	0001495	20261229	617100	Études innovation durable			AC12F03029	20261229	Études innovation durable - LAB INNOVATION DURABLE	2800,00	0,00			20261229		
AC	Journal des achats	0001495	20261229	445660	TVA déductible autres biens et services			AC12F03029	20261229	Études innovation durable - LAB INNOVATION DURABLE	560,00	0,00			20261229		
AC	Journal des achats	0001495	20261229	401000	Fournisseurs	F030	LAB INNOVATION DURABLE	AC12F03029	20261229	Études innovation durable - LAB INNOVATION DURABLE	0,00	3360,00			20261229		
AC	Journal des achats	0001496	20261229	617000	Études et recherches			AC12F03029	20261229	Études et recherches - LAB INNOVATION DURABLE	1500,00	0,00			20261229		
AC	Journal des achats	0001496	20261229	445660	TVA déductible autres biens et services			AC12F03029	20261229	Études et recherches - LAB INNOVATION DURABLE	300,00	0,00			20261229		
AC	Journal des achats	0001496	20261229	401000	Fournisseurs	F030	LAB INNOVATION DURABLE	AC12F03029	20261229	Études et recherches - LAB INNOVATION DURABLE	0,00	1800,00			20261229		
AC	Journal des achats	0001497	20261230	647400	Actions QVCT et prévention			AC12F02830	20261230	Actions QVCT prévention santé - TRAITEUR LOCAL RESPONSABLE	950,00	0,00			20261230		
AC	Journal des achats	0001497	20261230	445660	TVA déductible autres biens et services			AC12F02830	20261230	Actions QVCT prévention santé - TRAITEUR LOCAL RESPONSABLE	190,00	0,00			20261230		
AC	Journal des achats	0001497	20261230	401000	Fournisseurs	F028	TRAITEUR LOCAL RESPONSABLE	AC12F02830	20261230	Actions QVCT prévention santé - TRAITEUR LOCAL RESPONSABLE	0,00	1140,00			20261230		
BQ	Journal de banque	0001498	20261230	401000	Fournisseurs	F014	BUREAU ET CONSOMMABLES 33	REGAC12F01412	20261230	Règlement fournisseur AC12F01412	312,00	0,00			20261230		
BQ	Journal de banque	0001498	20261230	512000	Banque principale			REGAC12F01412	20261230	Règlement fournisseur AC12F01412	0,00	312,00			20261230		
PA	Journal de paie	0001499	20261231	647100	Titres restaurant employeur			AVSOC12	20261231	Avantages sociaux employeur titres restaurant mobilité 12/2026	1209,60	0,00			20261231		
PA	Journal de paie	0001499	20261231	647200	Forfait mobilités durables transport domicile travail			AVSOC12	20261231	Avantages sociaux employeur titres restaurant mobilité 12/2026	420,00	0,00			20261231		
PA	Journal de paie	0001499	20261231	648000	Autres charges de personnel			AVSOC12	20261231	Avantages sociaux employeur titres restaurant mobilité 12/2026	150,00	0,00			20261231		
PA	Journal de paie	0001499	20261231	401000	Fournisseurs	F026	CSE ATLANTIQUE DATA CONSEIL	AVSOC12	20261231	Avantages sociaux employeur titres restaurant mobilité 12/2026	0,00	1779,60			20261231		
PA	Journal de paie	0001500	20261231	641100	Salaires et appointements			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	4500,00	0,00			20261231		
PA	Journal de paie	0001500	20261231	641300	Primes et gratifications			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	2000,00	0,00			20261231		
PA	Journal de paie	0001500	20261231	645100	Cotisations URSSAF			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	1635,16	0,00			20261231		
PA	Journal de paie	0001500	20261231	645400	Cotisations chômage et autres contributions			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	445,24	0,00			20261231		
PA	Journal de paie	0001500	20261231	645300	Cotisations retraite et prévoyance			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	189,21	0,00			20261231		
PA	Journal de paie	0001500	20261231	645200	Cotisations mutuelles			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	774,23	0,00			20261231		
PA	Journal de paie	0001500	20261231	421001	Personnel rémunérations dues - BERNARD CAMILLE	ADC001	BERNARD CAMILLE	PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	0,00	4842,50			20261231		
PA	Journal de paie	0001500	20261231	442100	Prélèvement à la source impôt sur le revenu			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	0,00	466,44			20261231		
PA	Journal de paie	0001500	20261231	431100	URSSAF cotisations sociales			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	0,00	2275,00			20261231		
PA	Journal de paie	0001500	20261231	431200	URSSAF assurance chômage et contributions			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	0,00	619,47			20261231		
PA	Journal de paie	0001500	20261231	437200	Retraite complémentaire			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	0,00	263,25			20261231		
PA	Journal de paie	0001500	20261231	437300	Prévoyance et mutuelle			PA12-ADC001	20261231	Paie DSN 12/2026 - BERNARD CAMILLE	0,00	1077,18			20261231		
PA	Journal de paie	0001501	20261231	641100	Salaires et appointements			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	4000,00	0,00			20261231		
PA	Journal de paie	0001501	20261231	645100	Cotisations URSSAF			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	977,76	0,00			20261231		
PA	Journal de paie	0001501	20261231	645400	Cotisations chômage et autres contributions			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	266,24	0,00			20261231		
PA	Journal de paie	0001501	20261231	645300	Cotisations retraite et prévoyance			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	113,14	0,00			20261231		
PA	Journal de paie	0001501	20261231	645200	Cotisations mutuelles			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	462,95	0,00			20261231		
PA	Journal de paie	0001501	20261231	421002	Personnel rémunérations dues - MOREL THOMAS	ADC002	MOREL THOMAS	PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	0,00	2980,00			20261231		
PA	Journal de paie	0001501	20261231	442100	Prélèvement à la source impôt sur le revenu			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	0,00	234,00			20261231		
PA	Journal de paie	0001501	20261231	431100	URSSAF cotisations sociales			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	0,00	1400,00			20261231		
PA	Journal de paie	0001501	20261231	431200	URSSAF assurance chômage et contributions			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	0,00	381,21			20261231		
PA	Journal de paie	0001501	20261231	437200	Retraite complémentaire			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	0,00	162,00			20261231		
PA	Journal de paie	0001501	20261231	437300	Prévoyance et mutuelle			PA12-ADC002	20261231	Paie DSN 12/2026 - MOREL THOMAS	0,00	662,88			20261231		
PA	Journal de paie	0001502	20261231	641100	Salaires et appointements			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	2900,00	0,00			20261231		
PA	Journal de paie	0001502	20261231	645100	Cotisations URSSAF			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	676,07	0,00			20261231		
PA	Journal de paie	0001502	20261231	645400	Cotisations chômage et autres contributions			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	184,09	0,00			20261231		
PA	Journal de paie	0001502	20261231	645300	Cotisations retraite et prévoyance			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	78,23	0,00			20261231		
PA	Journal de paie	0001502	20261231	645200	Cotisations mutuelles			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	320,11	0,00			20261231		
PA	Journal de paie	0001502	20261231	421003	Personnel rémunérations dues - BENALI LEILA	ADC003	BENALI LEILA	PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	0,00	2160,50			20261231		
PA	Journal de paie	0001502	20261231	442100	Prélèvement à la source impôt sur le revenu			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	0,00	108,58			20261231		
PA	Journal de paie	0001502	20261231	431100	URSSAF cotisations sociales			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	0,00	1015,00			20261231		
PA	Journal de paie	0001502	20261231	431200	URSSAF assurance chômage et contributions			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	0,00	276,38			20261231		
PA	Journal de paie	0001502	20261231	437200	Retraite complémentaire			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	0,00	117,45			20261231		
PA	Journal de paie	0001502	20261231	437300	Prévoyance et mutuelle			PA12-ADC003	20261231	Paie DSN 12/2026 - BENALI LEILA	0,00	480,59			20261231		
PA	Journal de paie	0001503	20261231	641100	Salaires et appointements			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	3500,00	0,00			20261231		
PA	Journal de paie	0001503	20261231	641300	Primes et gratifications			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	750,00	0,00			20261231		
PA	Journal de paie	0001503	20261231	645100	Cotisations URSSAF			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	1028,18	0,00			20261231		
PA	Journal de paie	0001503	20261231	645400	Cotisations chômage et autres contributions			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	279,97	0,00			20261231		
PA	Journal de paie	0001503	20261231	645300	Cotisations retraite et prévoyance			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	118,98	0,00			20261231		
PA	Journal de paie	0001503	20261231	645200	Cotisations mutuelles			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	486,83	0,00			20261231		
PA	Journal de paie	0001503	20261231	421004	Personnel rémunérations dues - GARNIER HUGO	ADC004	GARNIER HUGO	PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	0,00	3166,25			20261231		
PA	Journal de paie	0001503	20261231	442100	Prélèvement à la source impôt sur le revenu			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	0,00	228,74			20261231		
PA	Journal de paie	0001503	20261231	431100	URSSAF cotisations sociales			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	0,00	1487,50			20261231		
PA	Journal de paie	0001503	20261231	431200	URSSAF assurance chômage et contributions			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	0,00	405,03			20261231		
PA	Journal de paie	0001503	20261231	437200	Retraite complémentaire			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	0,00	172,13			20261231		
PA	Journal de paie	0001503	20261231	437300	Prévoyance et mutuelle			PA12-ADC004	20261231	Paie DSN 12/2026 - GARNIER HUGO	0,00	704,31			20261231		
